path,genres
682545.jpg,"[3, 0, 12, 4, 5]"
513338.jpg,[0]
702654.jpg,[0]
32261.jpg,"[0, 16, 10]"
1024530.jpg,[1]
13319.jpg,"[1, 8]"
568123.jpg,"[3, 1, 4]"
39283.jpg,"[1, 7]"
51788.jpg,"[4, 14]"
18239.jpg,"[6, 2, 0, 10]"
424694.jpg,"[13, 0]"
242462.jpg,[4]
655187.jpg,"[0, 16]"
37257.jpg,"[0, 12, 5]"
608.jpg,"[3, 8, 7]"
288932.jpg,"[8, 0]"
340469.jpg,[6]
49530.jpg,"[3, 4, 7]"
279148.jpg,"[9, 6]"
613504.jpg,"[10, 0]"
11134.jpg,"[3, 5, 4]"
542070.jpg,[0]
1084877.jpg,"[17, 0]"
30639.jpg,[12]
1300963.jpg,"[1, 8]"
598298.jpg,"[6, 8]"
55544.jpg,"[0, 8]"
1128668.jpg,"[8, 2]"
197631.jpg,"[0, 18]"
719221.jpg,[1]
60304.jpg,"[2, 1, 3]"
146270.jpg,"[3, 5, 0]"
260415.jpg,[8]
110415.jpg,"[3, 7, 0]"
17654.jpg,[7]
11772.jpg,[1]
504222.jpg,"[8, 0, 10]"
335797.jpg,"[9, 8, 13, 11]"
59853.jpg,[0]
53210.jpg,"[11, 8]"
705133.jpg,[0]
203801.jpg,"[8, 3, 6]"
6145.jpg,[4]
1257622.jpg,"[3, 0]"
1139259.jpg,[0]
277452.jpg,[0]
418667.jpg,[8]
1048743.jpg,[8]
253343.jpg,"[6, 8, 0]"
871.jpg,"[7, 6, 0, 3]"
127475.jpg,"[3, 14, 5]"
34945.jpg,"[0, 4]"
43318.jpg,"[0, 13]"
799583.jpg,"[3, 8, 15]"
395936.jpg,[9]
5056.jpg,"[3, 8, 4]"
456154.jpg,"[11, 9]"
635031.jpg,[8]
776552.jpg,"[17, 12]"
426253.jpg,"[8, 0, 10]"
415800.jpg,"[0, 10]"
473307.jpg,"[6, 0, 10, 8]"
1484674.jpg,[3]
807196.jpg,"[0, 4]"
350547.jpg,"[9, 0]"
1320786.jpg,"[1, 4]"
387957.jpg,"[3, 0]"
1399685.jpg,[8]
924742.jpg,[0]
416950.jpg,"[5, 0, 10, 4]"
538225.jpg,"[14, 0]"
362476.jpg,[8]
1064272.jpg,[0]
149.jpg,"[11, 7, 3]"
540334.jpg,[8]
544415.jpg,[0]
328088.jpg,"[0, 6]"
105119.jpg,[4]
38556.jpg,"[3, 0, 10]"
507800.jpg,"[0, 5, 18]"
23449.jpg,[8]
37208.jpg,[0]
213842.jpg,"[0, 4, 18]"
115487.jpg,"[0, 10]"
670292.jpg,"[7, 3, 6]"
91728.jpg,"[8, 5]"
347158.jpg,[8]
15421.jpg,"[0, 16]"
460094.jpg,"[0, 12]"
249446.jpg,[1]
44133.jpg,"[5, 4]"
600.jpg,"[0, 15]"
253281.jpg,"[0, 16]"
627456.jpg,"[10, 18]"
76749.jpg,[8]
18147.jpg,"[8, 9]"
436222.jpg,"[4, 0]"
1541453.jpg,"[0, 6, 4]"
1052886.jpg,"[0, 1, 4]"
159004.jpg,"[17, 0, 5]"
400090.jpg,"[0, 4, 14]"
278497.jpg,[0]
11495.jpg,"[1, 7, 4]"
424047.jpg,[11]
800497.jpg,"[1, 8]"
804708.jpg,"[13, 8, 10]"
1409925.jpg,[0]
603109.jpg,[8]
135402.jpg,[1]
650498.jpg,"[11, 0]"
240854.jpg,"[6, 0, 10, 16]"
48453.jpg,"[0, 8, 4]"
255745.jpg,"[3, 8, 0]"
1287571.jpg,"[8, 5, 0, 12]"
1422166.jpg,[17]
166216.jpg,[17]
1336189.jpg,"[3, 4]"
10868.jpg,"[5, 0]"
275492.jpg,[14]
587384.jpg,"[6, 11, 0, 7]"
8886.jpg,[0]
94365.jpg,[1]
484656.jpg,[0]
374771.jpg,"[7, 3]"
269516.jpg,"[0, 10, 18]"
68670.jpg,"[4, 0]"
634816.jpg,"[8, 0, 2, 1]"
12314.jpg,"[18, 16, 15]"
6477.jpg,"[8, 9, 2]"
1015981.jpg,"[0, 8]"
31915.jpg,"[1, 7]"
1132048.jpg,"[0, 4]"
4584.jpg,"[0, 10]"
172178.jpg,[4]
1506479.jpg,[17]
592.jpg,"[5, 0, 12]"
854207.jpg,"[18, 8, 10]"
53136.jpg,"[3, 9, 6, 0, 8]"
1180879.jpg,"[1, 4]"
11560.jpg,"[0, 12, 4, 5]"
977041.jpg,[0]
126476.jpg,[8]
10894.jpg,"[0, 1, 8]"
448467.jpg,[6]
242582.jpg,"[5, 0, 4]"
88662.jpg,[0]
241436.jpg,[8]
514755.jpg,[7]
358954.jpg,[0]
13090.jpg,"[8, 0]"
929369.jpg,"[0, 13]"
1500630.jpg,"[9, 0]"
56292.jpg,"[3, 4, 6]"
791295.jpg,"[8, 10]"
364796.jpg,[8]
66043.jpg,"[4, 5, 0]"
491418.jpg,"[8, 0]"
13559.jpg,"[1, 4]"
72054.jpg,[8]
762430.jpg,"[4, 3, 6]"
333027.jpg,[3]
583083.jpg,"[8, 10]"
70690.jpg,"[0, 2, 10, 13]"
70690.jpg,[17]
1363443.jpg,[17]
304269.jpg,[3]
718159.jpg,"[1, 5, 3]"
6552.jpg,"[8, 1, 2, 10]"
234426.jpg,[8]
184616.jpg,[11]
1243341.jpg,"[2, 13, 10, 6, 9, 8, 18]"
10054.jpg,"[9, 3, 8, 6, 7]"
568123.jpg,"[3, 1, 4]"
62367.jpg,"[8, 0]"
341266.jpg,"[0, 10]"
499788.jpg,[0]
32390.jpg,[8]
122863.jpg,"[3, 4]"
1999.jpg,"[0, 4]"
265200.jpg,[8]
1110960.jpg,[3]
273481.jpg,"[3, 5, 4]"
70925.jpg,"[0, 16]"
354947.jpg,"[5, 12]"
320694.jpg,[8]
398588.jpg,"[1, 4]"
51788.jpg,"[4, 14]"
652962.jpg,"[8, 0]"
242640.jpg,"[4, 10]"
329919.jpg,"[13, 0]"
375880.jpg,"[0, 5, 4, 12]"
690286.jpg,[1]
354034.jpg,"[0, 18]"
216282.jpg,"[3, 4]"
8467.jpg,[8]
207768.jpg,"[4, 1, 5]"
67298.jpg,"[13, 8, 16]"
147624.jpg,[0]
57800.jpg,"[11, 8, 6, 9]"
142473.jpg,"[0, 15]"
290195.jpg,[0]
153518.jpg,"[11, 6, 8, 9]"
1032823.jpg,"[5, 1, 12, 4]"
1075794.jpg,"[11, 8, 9]"
48243.jpg,"[4, 15]"
94666.jpg,"[8, 0, 10]"
22288.jpg,"[0, 13, 10]"
453989.jpg,"[0, 10]"
996818.jpg,[0]
689857.jpg,"[4, 18]"
26198.jpg,"[1, 2]"
135812.jpg,[1]
395697.jpg,"[8, 5, 0]"
499042.jpg,[8]
1138891.jpg,"[1, 12, 4]"
42054.jpg,"[12, 5]"
4643.jpg,"[3, 0]"
1143984.jpg,[0]
11543.jpg,[8]
1214835.jpg,"[8, 10]"
1052886.jpg,"[0, 1, 4]"
147741.jpg,"[3, 0]"
146140.jpg,"[5, 0, 4]"
84169.jpg,[17]
359234.jpg,"[8, 4]"
6473.jpg,"[3, 6, 4]"
530915.jpg,"[15, 16, 0, 3]"
1209558.jpg,"[7, 3]"
742958.jpg,[17]
274479.jpg,"[0, 8]"
1303259.jpg,"[8, 0]"
638943.jpg,"[4, 12]"
9612.jpg,"[8, 7]"
597958.jpg,"[17, 13]"
737676.jpg,"[8, 1]"
1443576.jpg,[0]
440815.jpg,[0]
25497.jpg,[4]
1159939.jpg,"[16, 15, 4]"
179407.jpg,[8]
315055.jpg,"[4, 0]"
284116.jpg,[15]
17417.jpg,[8]
1096303.jpg,"[0, 5]"
111663.jpg,"[5, 10, 4]"
9981.jpg,"[9, 8]"
92492.jpg,"[0, 15]"
1108773.jpg,[0]
11543.jpg,[8]
1096429.jpg,"[0, 8]"
24650.jpg,"[0, 10]"
349087.jpg,"[0, 10]"
25891.jpg,"[8, 0]"
173185.jpg,[8]
173185.jpg,[0]
498001.jpg,[3]
33444.jpg,"[11, 9, 8, 14]"
553604.jpg,"[4, 3, 5]"
14249.jpg,"[4, 10, 0]"
929369.jpg,"[0, 13]"
100570.jpg,[0]
135214.jpg,"[0, 16]"
145872.jpg,"[8, 10, 0]"
1289888.jpg,"[10, 8]"
370172.jpg,"[3, 4, 6]"
118632.jpg,"[3, 0]"
57431.jpg,[8]
645708.jpg,"[3, 5, 0]"
75525.jpg,"[0, 15]"
40039.jpg,"[1, 7, 4]"
458156.jpg,"[3, 4, 5]"
52237.jpg,"[8, 0, 10]"
524736.jpg,"[1, 8]"
37360.jpg,[8]
236312.jpg,"[0, 10]"
19994.jpg,"[1, 8]"
642656.jpg,[0]
5181.jpg,"[8, 0]"
158571.jpg,"[7, 3]"
807420.jpg,"[0, 8]"
377878.jpg,[11]
38913.jpg,[0]
41154.jpg,"[3, 8, 7]"
249397.jpg,"[0, 12]"
462438.jpg,"[0, 5, 12, 18]"
295377.jpg,[8]
17663.jpg,"[9, 0]"
42790.jpg,"[8, 0]"
50199.jpg,"[8, 5, 4]"
48466.jpg,"[11, 8, 9]"
30694.jpg,"[1, 4, 7]"
1590.jpg,[0]
1318435.jpg,"[8, 1]"
10081.jpg,"[3, 6, 5, 0]"
845140.jpg,"[8, 0]"
11644.jpg,"[4, 12, 5]"
79.jpg,"[0, 6, 3, 16]"
698528.jpg,[8]
84178.jpg,"[4, 1]"
323436.jpg,[18]
1103937.jpg,"[5, 4]"
170.jpg,"[1, 4, 7]"
397243.jpg,"[1, 12]"
765119.jpg,[8]
188826.jpg,"[0, 16, 15]"
111014.jpg,"[0, 4, 18]"
299077.jpg,"[4, 1]"
13971.jpg,"[8, 0, 10]"
100770.jpg,"[1, 12]"
100770.jpg,[0]
56619.jpg,"[11, 8]"
818336.jpg,[0]
1433339.jpg,[0]
91759.jpg,"[3, 5]"
49232.jpg,[0]
22749.jpg,"[0, 1, 6]"
5759.jpg,"[8, 0, 1]"
181533.jpg,"[6, 8, 2, 9]"
83937.jpg,"[0, 4, 5]"
72241.jpg,"[0, 6, 16]"
46705.jpg,"[0, 10]"
623511.jpg,"[3, 4, 0]"
945813.jpg,"[0, 10]"
23629.jpg,"[3, 2, 4]"
228326.jpg,"[11, 6, 8, 9, 2]"
745.jpg,"[12, 4, 0]"
441141.jpg,"[0, 10]"
113984.jpg,"[1, 3, 8, 7]"
560038.jpg,[1]
257198.jpg,[3]
257198.jpg,[8]
1196345.jpg,[0]
43593.jpg,"[8, 1]"
993784.jpg,"[1, 8, 10]"
663712.jpg,"[1, 4]"
1330373.jpg,"[7, 3, 1]"
1180791.jpg,"[18, 0, 10]"
1242357.jpg,[8]
28084.jpg,[1]
1231799.jpg,"[11, 13]"
115.jpg,"[8, 5]"
400535.jpg,"[3, 5, 4]"
17322.jpg,[15]
17322.jpg,"[11, 8]"
20069.jpg,"[10, 8, 0]"
483863.jpg,"[18, 9, 6, 8]"
8909.jpg,"[3, 4, 5]"
806214.jpg,[0]
2048.jpg,"[3, 7]"
1506479.jpg,[17]
2976.jpg,"[8, 10, 0]"
164431.jpg,"[5, 0, 4, 12]"
59106.jpg,[0]
258360.jpg,"[10, 0]"
336835.jpg,"[8, 10]"
385888.jpg,[0]
9013.jpg,"[3, 8, 5, 4]"
199726.jpg,[0]
40047.jpg,"[0, 13, 18, 16]"
61101.jpg,"[0, 8]"
681020.jpg,[0]
1221451.jpg,"[0, 4]"
103663.jpg,[0]
203658.jpg,"[14, 7]"
10307.jpg,"[1, 4, 2]"
31915.jpg,"[1, 7]"
111445.jpg,"[3, 4]"
223501.jpg,[17]
135214.jpg,"[0, 16]"
662541.jpg,"[8, 10]"
329160.jpg,"[0, 12]"
322994.jpg,[8]
52451.jpg,"[6, 3, 4]"
76749.jpg,[8]
238589.jpg,"[4, 3]"
666277.jpg,"[0, 10]"
417056.jpg,"[5, 0, 12, 4]"
51083.jpg,"[0, 18]"
218275.jpg,[0]
482629.jpg,"[8, 0, 9]"
85150.jpg,"[1, 12]"
499863.jpg,[8]
115487.jpg,"[0, 10]"
527774.jpg,"[11, 9, 2, 3, 6]"
64383.jpg,[8]
436305.jpg,[17]
327407.jpg,"[13, 8]"
10068.jpg,"[0, 10]"
38543.jpg,"[10, 6, 3, 16]"
4643.jpg,"[3, 0]"
500682.jpg,"[5, 0, 4]"
86023.jpg,"[4, 12]"
992638.jpg,[0]
256284.jpg,"[6, 3]"
621.jpg,"[10, 8]"
1091181.jpg,"[6, 8, 2, 3]"
203801.jpg,"[8, 3, 6]"
313867.jpg,"[10, 8]"
1023922.jpg,"[1, 4]"
82684.jpg,[0]
42241.jpg,[0]
475094.jpg,"[15, 0, 16]"
241765.jpg,"[3, 5, 0, 12, 4]"
568973.jpg,[0]
568973.jpg,"[8, 1]"
1339787.jpg,[0]
271205.jpg,"[0, 5]"
1359.jpg,"[4, 0, 5]"
10002.jpg,"[5, 0, 10, 4]"
645753.jpg,[1]
959130.jpg,"[17, 13]"
126318.jpg,"[0, 5]"
1177529.jpg,"[1, 8]"
12160.jpg,"[14, 0, 3, 6]"
226729.jpg,[3]
430162.jpg,"[9, 11, 8, 2]"
394397.jpg,"[0, 8]"
482981.jpg,"[13, 8, 0]"
1376.jpg,"[5, 0]"
309150.jpg,"[3, 14]"
5175.jpg,"[3, 8, 5]"
607244.jpg,[1]
370172.jpg,"[3, 4, 6]"
630588.jpg,[0]
49292.jpg,"[0, 4]"
11364.jpg,"[10, 0]"
373048.jpg,[1]
95399.jpg,[0]
882569.jpg,"[15, 3, 4]"
301821.jpg,"[1, 3, 2]"
516729.jpg,"[9, 8, 6]"
869612.jpg,"[0, 5, 12, 4]"
75258.jpg,"[11, 9, 2, 6]"
76.jpg,"[0, 10]"
107800.jpg,"[8, 10]"
1991.jpg,"[3, 4]"
130374.jpg,"[8, 10]"
130374.jpg,"[10, 0]"
46230.jpg,"[1, 4]"
399121.jpg,"[16, 0, 4]"
213208.jpg,[1]
6020.jpg,[8]
218613.jpg,"[0, 3]"
1110960.jpg,[3]
354430.jpg,"[2, 8]"
984294.jpg,[0]
116328.jpg,[7]
52237.jpg,"[8, 0, 10]"
5503.jpg,"[3, 4, 0]"
123.jpg,"[6, 11, 2]"
819504.jpg,"[10, 8, 13, 0]"
763164.jpg,"[3, 4, 7]"
252822.jpg,"[4, 3, 8, 5]"
1243341.jpg,"[2, 13, 10, 6, 9, 8, 18]"
16938.jpg,"[1, 12]"
7979.jpg,[0]
369957.jpg,"[10, 8]"
206820.jpg,[8]
75780.jpg,"[5, 0, 4, 3]"
891699.jpg,"[3, 4, 5]"
253281.jpg,"[0, 16]"
476748.jpg,"[0, 8]"
786147.jpg,[17]
356502.jpg,"[3, 0]"
79778.jpg,"[5, 12]"
1585.jpg,"[0, 9, 2]"
1585.jpg,[0]
81188.jpg,"[11, 9, 2, 3, 6]"
256789.jpg,"[0, 10, 8]"
1141182.jpg,"[1, 4, 7]"
379094.jpg,[0]
1094473.jpg,"[17, 9, 6]"
178675.jpg,[17]
523462.jpg,[0]
512195.jpg,"[3, 8, 5]"
33754.jpg,"[13, 8, 1]"
44896.jpg,"[11, 8, 9, 14, 6]"
258034.jpg,"[0, 10]"
69784.jpg,"[6, 0]"
477629.jpg,[6]
135415.jpg,"[0, 10]"
965150.jpg,[0]
370470.jpg,[4]
57670.jpg,[14]
334922.jpg,[0]
860867.jpg,[1]
364796.jpg,[8]
134233.jpg,"[13, 17]"
95549.jpg,"[5, 0, 10]"
5820.jpg,"[3, 4, 5]"
5820.jpg,"[3, 0]"
28468.jpg,"[0, 10]"
14440.jpg,"[1, 4]"
84178.jpg,"[4, 1]"
935903.jpg,"[8, 12, 4]"
400547.jpg,"[8, 0]"
394844.jpg,"[0, 15]"
271205.jpg,"[0, 5]"
554753.jpg,[8]
10166.jpg,"[2, 9, 1]"
1476453.jpg,[0]
1585.jpg,"[0, 9, 2]"
213842.jpg,"[0, 4, 18]"
20069.jpg,"[10, 8, 0]"
437113.jpg,[1]
282500.jpg,"[10, 0]"
437342.jpg,[1]
49022.jpg,"[8, 0, 10]"
1035654.jpg,"[4, 1]"
1035654.jpg,[0]
665139.jpg,[0]
985932.jpg,"[4, 5, 0]"
851303.jpg,"[0, 8, 10]"
104949.jpg,[5]
586724.jpg,"[3, 9, 2]"
204090.jpg,[8]
958179.jpg,"[0, 16, 13]"
22288.jpg,"[0, 13, 10]"
22288.jpg,[17]
596831.jpg,[0]
10215.jpg,"[8, 0, 2, 10]"
367181.jpg,[7]
1207858.jpg,[0]
1207858.jpg,[8]
537617.jpg,[0]
1456432.jpg,"[0, 16, 18]"
335054.jpg,"[0, 10]"
1205177.jpg,"[14, 4, 3]"
1314481.jpg,"[0, 8]"
11802.jpg,"[11, 9, 6, 8, 7]"
648043.jpg,"[1, 3]"
79509.jpg,"[3, 4, 8]"
1317288.jpg,"[0, 8]"
87901.jpg,"[18, 5, 0, 12]"
10383.jpg,"[1, 4, 0]"
176085.jpg,[8]
9804.jpg,"[6, 3, 7]"
510241.jpg,"[8, 0, 10]"
10068.jpg,"[0, 10]"
37136.jpg,"[8, 5]"
362772.jpg,"[0, 5]"
153226.jpg,"[0, 4]"
540334.jpg,[8]
296315.jpg,[1]
121959.jpg,"[6, 14]"
273649.jpg,[0]
529203.jpg,"[11, 9, 6, 2, 8]"
68963.jpg,[8]
275492.jpg,[14]
11600.jpg,"[15, 0]"
406.jpg,[0]
614917.jpg,"[0, 16]"
76551.jpg,[3]
472724.jpg,[0]
331217.jpg,[0]
484008.jpg,"[0, 8]"
17322.jpg,[15]
11153.jpg,"[8, 6]"
508883.jpg,"[11, 6, 2, 9, 0]"
257359.jpg,"[9, 6]"
10663.jpg,[8]
190375.jpg,"[6, 0]"
779782.jpg,"[2, 8, 6, 0]"
779782.jpg,"[11, 8, 13]"
653863.jpg,[0]
62367.jpg,"[8, 0]"
62367.jpg,"[12, 8, 0]"
23168.jpg,"[5, 0, 4]"
1535290.jpg,[1]
60083.jpg,[8]
33914.jpg,"[9, 2, 7, 1, 0]"
458594.jpg,"[3, 4]"
490003.jpg,[17]
402688.jpg,[8]
174675.jpg,"[7, 4]"
24582.jpg,[17]
2239.jpg,"[0, 8, 4]"
1495147.jpg,"[6, 0, 1, 12]"
1385169.jpg,"[1, 2]"
365912.jpg,"[5, 8]"
303451.jpg,"[11, 0, 9]"
278284.jpg,"[0, 15]"
397243.jpg,"[1, 12]"
16938.jpg,"[1, 12]"
976757.jpg,[8]
53106.jpg,"[8, 10, 0]"
136134.jpg,"[4, 5, 0]"
630720.jpg,"[0, 4, 1, 12]"
1201987.jpg,"[5, 4]"
111445.jpg,"[3, 4]"
1099374.jpg,[1]
624390.jpg,[0]
384182.jpg,[4]
464880.jpg,"[1, 7, 4]"
246528.jpg,"[16, 15, 0]"
156135.jpg,[0]
10779.jpg,"[1, 8]"
10779.jpg,[8]
996445.jpg,[0]
228326.jpg,"[11, 6, 8, 9, 2]"
576938.jpg,[1]
897160.jpg,"[3, 0, 8]"
61185.jpg,[0]
271528.jpg,[1]
238957.jpg,[1]
10562.jpg,"[4, 5, 0]"
1385560.jpg,[13]
606975.jpg,[8]
83188.jpg,"[1, 7, 2]"
2330.jpg,"[3, 8, 5, 6]"
195841.jpg,[0]
261021.jpg,[0]
393.jpg,"[3, 5, 4]"
1066132.jpg,"[9, 18]"
35265.jpg,"[0, 10]"
1304392.jpg,[17]
328432.jpg,[17]
615656.jpg,"[3, 7, 1]"
522016.jpg,"[3, 6, 4]"
37700.jpg,"[0, 8]"
782442.jpg,[1]
6472.jpg,"[8, 0]"
1142390.jpg,"[1, 7]"
93195.jpg,[0]
429733.jpg,"[3, 8, 1]"
1405338.jpg,"[3, 5, 2, 4]"
664478.jpg,"[0, 16]"
31634.jpg,"[7, 5, 4]"
293368.jpg,[8]
1373187.jpg,"[0, 1, 12]"
384978.jpg,"[2, 1, 15]"
278284.jpg,"[0, 15]"
1175682.jpg,"[2, 8, 1]"
62759.jpg,"[8, 0]"
62460.jpg,"[8, 2]"
144597.jpg,[17]
1341394.jpg,"[8, 0]"
21927.jpg,"[1, 4]"
346034.jpg,"[9, 8]"
39259.jpg,[1]
776561.jpg,"[2, 7, 6]"
78552.jpg,"[5, 1, 12]"
359724.jpg,"[0, 3, 16]"
1573192.jpg,"[0, 10]"
79735.jpg,[14]
99537.jpg,"[1, 0]"
257087.jpg,[1]
687163.jpg,"[7, 6, 12]"
784171.jpg,[0]
298105.jpg,[8]
24481.jpg,"[8, 10]"
466718.jpg,[8]
502345.jpg,"[11, 6, 9, 2]"
1531018.jpg,[0]
10045.jpg,"[3, 4, 7]"
38135.jpg,[0]
875419.jpg,"[0, 10]"
1252037.jpg,"[3, 15, 0]"
314371.jpg,"[0, 4]"
26840.jpg,"[11, 8, 13, 9, 10]"
68722.jpg,[0]
6114.jpg,"[10, 1]"
295912.jpg,[0]
12646.jpg,"[6, 11, 2]"
147624.jpg,[0]
323148.jpg,"[13, 10, 0]"
1280738.jpg,"[3, 5, 4]"
1280738.jpg,[0]
190859.jpg,"[15, 3]"
1081568.jpg,[0]
20502.jpg,[0]
582075.jpg,"[1, 4]"
582075.jpg,[0]
49811.jpg,"[0, 10]"
10515.jpg,"[6, 2, 11, 3, 9]"
10515.jpg,[8]
235781.jpg,"[11, 8]"
5916.jpg,"[3, 5, 4]"
113597.jpg,"[12, 1]"
22473.jpg,"[0, 4]"
747.jpg,"[1, 8]"
2332.jpg,"[3, 8, 6, 5]"
380.jpg,[0]
117961.jpg,[1]
14168.jpg,"[14, 0, 4]"
1151272.jpg,"[0, 4]"
516729.jpg,"[9, 8, 6]"
290646.jpg,"[4, 0]"
302627.jpg,[8]
76163.jpg,"[3, 6, 4]"
13141.jpg,[8]
49983.jpg,"[3, 4]"
39118.jpg,"[6, 9]"
10307.jpg,"[1, 4, 2]"
53182.jpg,"[3, 0, 15]"
236056.jpg,"[0, 16]"
561.jpg,"[2, 3, 1]"
223263.jpg,"[1, 7, 4, 18]"
297761.jpg,"[3, 6, 2]"
53745.jpg,[11]
41281.jpg,"[0, 9]"
63996.jpg,[0]
1306513.jpg,"[16, 15, 0, 4]"
205962.jpg,[14]
24200.jpg,"[3, 8, 4]"
94754.jpg,[0]
144726.jpg,[8]
74915.jpg,"[1, 4, 12]"
1320414.jpg,[0]
270016.jpg,"[17, 13]"
304135.jpg,"[0, 10]"
590223.jpg,"[8, 6, 7, 3]"
883729.jpg,[5]
402319.jpg,"[8, 0]"
1530108.jpg,"[4, 18]"
433630.jpg,"[5, 0, 4]"
36860.jpg,[1]
116532.jpg,[1]
564840.jpg,[8]
315499.jpg,[8]
430161.jpg,"[10, 0]"
392068.jpg,"[0, 17]"
3063.jpg,"[8, 15]"
27122.jpg,"[1, 4]"
448467.jpg,[6]
670367.jpg,[4]
423560.jpg,"[8, 0]"
42424.jpg,"[6, 8, 9, 10]"
204964.jpg,[8]
419140.jpg,"[3, 0, 5, 4]"
419140.jpg,"[0, 10]"
68490.jpg,"[11, 8]"
73697.jpg,[8]
72784.jpg,[4]
399121.jpg,"[16, 0, 4]"
25195.jpg,"[10, 8]"
250719.jpg,"[8, 0]"
146833.jpg,[4]
505848.jpg,[0]
398818.jpg,"[10, 0]"
11187.jpg,"[1, 4]"
295377.jpg,[8]
240451.jpg,[8]
80035.jpg,"[8, 3, 7]"
1511343.jpg,[6]
586724.jpg,"[3, 9, 2]"
1298663.jpg,[4]
611025.jpg,[0]
269368.jpg,"[8, 0]"
269368.jpg,"[11, 9]"
11635.jpg,[8]
199726.jpg,[0]
36775.jpg,"[3, 8]"
254381.jpg,"[0, 9, 13]"
718633.jpg,[0]
454449.jpg,[0]
9399.jpg,[3]
874294.jpg,[8]
468284.jpg,"[0, 5]"
1205515.jpg,"[0, 8]"
476987.jpg,[0]
31866.jpg,"[8, 0, 10]"
11970.jpg,"[11, 9, 2, 6, 8, 10]"
43824.jpg,"[0, 10]"
43824.jpg,"[0, 8, 4, 10]"
71654.jpg,[14]
13721.jpg,"[5, 3]"
502345.jpg,"[11, 6, 9, 2]"
997976.jpg,[17]
4443.jpg,"[1, 4]"
1517101.jpg,"[10, 8]"
11888.jpg,"[8, 9, 6]"
2335.jpg,"[3, 8, 5]"
37316.jpg,[14]
890656.jpg,"[3, 2]"
560016.jpg,"[3, 4]"
1069650.jpg,[0]
791295.jpg,"[8, 10]"
913827.jpg,"[17, 16]"
636637.jpg,[17]
18491.jpg,"[11, 7, 0, 2]"
445993.jpg,[3]
88751.jpg,"[3, 7, 6, 8, 9]"
1373187.jpg,"[0, 1, 12]"
218613.jpg,"[0, 3]"
402890.jpg,"[0, 8]"
1037113.jpg,[8]
431830.jpg,"[0, 6, 10]"
191714.jpg,"[0, 10]"
55009.jpg,"[4, 18]"
992638.jpg,[0]
416313.jpg,[17]
337029.jpg,"[1, 7, 4]"
76203.jpg,"[0, 16]"
367649.jpg,[8]
1422084.jpg,[0]
1948.jpg,"[3, 4, 5]"
379094.jpg,[0]
645757.jpg,"[11, 8, 9, 2, 6]"
55888.jpg,"[5, 0, 1, 4]"
19759.jpg,"[6, 7]"
36643.jpg,"[6, 3, 4]"
1317218.jpg,[1]
438396.jpg,"[0, 4]"
43671.jpg,"[5, 0]"
323660.jpg,"[3, 2]"
1501729.jpg,"[10, 0]"
1501729.jpg,[4]
432618.jpg,[8]
444902.jpg,"[0, 10]"
637693.jpg,"[11, 6, 9, 14]"
49232.jpg,[0]
9904.jpg,"[9, 11]"
447076.jpg,"[6, 0, 4]"
1122932.jpg,"[10, 0]"
539069.jpg,[8]
264357.jpg,"[8, 9]"
264357.jpg,[0]
1492808.jpg,"[3, 6, 8]"
12776.jpg,[8]
12776.jpg,"[0, 16]"
80035.jpg,"[8, 3, 7]"
341544.jpg,"[10, 8, 0]"
662273.jpg,[13]
36860.jpg,[1]
42083.jpg,"[12, 4, 8]"
84287.jpg,"[17, 12, 5]"
121640.jpg,"[0, 15, 6, 4]"
1289608.jpg,[0]
523462.jpg,[0]
207703.jpg,"[5, 8, 3, 6]"
1289888.jpg,"[10, 8]"
494950.jpg,"[8, 0, 9]"
624275.jpg,[17]
43126.jpg,"[13, 8]"
238305.jpg,"[18, 5, 4]"
527796.jpg,[13]
527796.jpg,[8]
223805.jpg,"[6, 14]"
70690.jpg,"[0, 2, 10, 13]"
70690.jpg,[8]
1063873.jpg,"[0, 8]"
31265.jpg,"[8, 5, 12]"
386025.jpg,"[0, 16]"
1268912.jpg,[0]
557743.jpg,[13]
257198.jpg,[3]
718821.jpg,"[3, 4]"
1233354.jpg,"[8, 0, 10]"
55009.jpg,"[4, 18]"
402688.jpg,[8]
236056.jpg,"[0, 16]"
84474.jpg,"[0, 3, 5]"
1470334.jpg,"[11, 9, 6]"
223018.jpg,"[0, 16]"
1032425.jpg,"[14, 0]"
1037925.jpg,[8]
765119.jpg,[8]
460886.jpg,"[9, 0]"
625568.jpg,"[3, 4, 1]"
625568.jpg,[8]
17990.jpg,"[0, 8, 13, 10]"
17990.jpg,"[2, 9]"
1106739.jpg,"[0, 4]"
5174.jpg,"[3, 8, 5]"
373209.jpg,[8]
13279.jpg,"[0, 5, 4]"
170.jpg,"[1, 4, 7]"
1341123.jpg,"[18, 10, 8]"
341544.jpg,"[10, 8, 0]"
202639.jpg,"[0, 18]"
874035.jpg,[17]
798581.jpg,"[11, 13, 0]"
155494.jpg,"[3, 5, 4]"
545284.jpg,[4]
1071487.jpg,"[0, 4]"
272663.jpg,[14]
241040.jpg,"[18, 4]"
1371052.jpg,[8]
478923.jpg,[8]
5056.jpg,"[3, 8, 4]"
915533.jpg,[10]
33302.jpg,"[0, 8]"
368423.jpg,"[7, 12]"
191301.jpg,"[6, 5, 7]"
30639.jpg,[12]
183754.jpg,[4]
646473.jpg,[0]
10017.jpg,"[3, 7]"
